eventID,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
61204922,2016-12-19 20:44:41+00:00,10.11,125.95,49.0,5.3,014 km N 42° W of Santa Monica (Surigao Del Norte),Ms,TECTONIC
61204950,2016-12-22 03:02:19+00:00,11.75,125.99,63.0,5.1,060 km N 63° E of Maydolong (Eastern Samar),Ms,TECTONIC
61204972,2016-12-23 16:09:30+00:00,10.04,126.4,8.0,5.3,036 km N 72° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61204982,2016-12-23 18:16:56+00:00,10.02,126.52,8.0,4.5,049 km N 79° E of San Isidro (Surigao Del Norte),Ms,TECTONIC
61205018,2016-12-26 01:23:38+00:00,19.08,121.27,20.0,5.0,030 km S 43° W of Calayan (Cagayan),Ms,TECTONIC
61205035,2016-12-27 04:07:43+00:00,15.55,119.79,29.0,4.5,017 km N 85° W of Masinloc (Zambales),Ms,TECTONIC
61205167,2017-01-07 02:38:00+00:00,5.62,126.6,57.0,4.7,113 km S 75° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61205189,2017-01-09 09:20:00+00:00,18.28,120.25,27.0,4.9,038 km N 76° W of Laoag City,Ms,TECTONIC
61205199,2017-01-10 06:13:00+00:00,4.38,122.84,654.0,7.2,235 km S 26° E of Tongkil (Sulu),Mw,TECTONIC
61205200,2017-01-10 06:25:00+00:00,4.16,122.85,654.0,4.9,257 km S 24° E of Tongkil (Sulu),Ms,TECTONIC
61205209,2017-01-11 06:24:00+00:00,13.47,124.21,12.0,5.1,013 km S 08° W of Virac (Catanduanes),Ms,TECTONIC
61205340,2017-01-21 05:16:00+00:00,2.53,128.23,91.0,5.6,444 km S 43° E of Sarangani (Davao Occidental),Mw,TECTONIC
61205433,2017-01-30 02:43:00+00:00,9.9,126.14,27.0,4.9,015 km S 29° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61205541,2017-02-10 14:03:00+00:00,9.8,125.35,10.0,6.7,016 km N 77° W of Surigao City,Mw,TECTONIC
61205584,2017-02-11 09:11:00+00:00,9.76,125.4,8.0,4.9,011 km S 73° W of Surigao City (Surigao Del Norte),Ms,TECTONIC
61205585,2017-02-11 09:15:00+00:00,6.82,125.47,22.0,4.5,013 km N 66° E of Digos City (Davao Del Sur),Ms,TECTONIC
61205611,2017-02-11 20:40:00+00:00,9.01,126.49,19.0,4.6,023 km N 65° E of Cagwait (Surigao Del Sur),Ms,TECTONIC
61205654,2017-02-13 20:03:00+00:00,9.79,125.4,17.0,5.0,010 km S 08° W of Surigao City (Surigao Del Norte),Ms,TECTONIC
61205678,2017-02-15 14:07:00+00:00,4.07,126.45,244.0,4.5,186 km S 36° E of Sarangani (Davao Occidental),Ms,TECTONIC
61205692,2017-02-17 09:18:00+00:00,9.7,125.35,4.0,4.6,018 km S 63° W of Surigao City (Surigao Del Norte),Ms,TECTONIC
61205722,2017-02-19 15:31:00+00:00,5.85,124.09,551.0,4.6,043 km S 16° W of Palimbang (Sultan Kudarat),Ms,TECTONIC
61205749,2017-02-22 05:31:00+00:00,4.16,127.6,56.0,4.7,275 km S 59° E of Sarangani (Davao Occidental),Ms,TECTONIC
61205756,2017-02-23 01:50:00+00:00,7.11,125.58,14.0,4.7,009 km N 42° W of Davao City (Davao del Sur),Ms,TECTONIC
61205796,2017-02-25 18:57:00+00:00,10.6,127.06,33.0,5.0,123 km N 59° E of Burgos (Surigao del Norte),Ms,TECTONIC
61205812,2017-02-27 09:01:00+00:00,5.96,126.12,35.0,4.5,054 km S 61° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61205856,2017-03-03 04:01:00+00:00,5.73,127.09,124.0,4.6,152 km S 48° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61205874,2017-03-05 00:08:00+00:00,9.76,125.38,13.0,5.9,013 km S 82° W of Surigao City,Mw,TECTONIC
61205988,2017-03-14 11:47:00+00:00,9.7,125.35,4.0,4.8,011 km S 43° W of San Francisco (Surigao Del Norte),Ms,TECTONIC
61206013,2017-03-16 17:16:00+00:00,5.43,127.78,59.0,4.8,232 km S 40° E of Tarragona (Davao Oriental),Ms,TECTONIC
61206044,2017-03-18 21:03:00+00:00,16.86,120.38,84.0,4.5,000 km 00 West of Luna (La Union),Ms,TECTONIC
61206143,2017-03-26 18:12:00+00:00,2.74,125.7,99.0,4.5,299 km S 05° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206145,2017-03-27 08:20:00+00:00,9.51,122.28,23.0,4.6,024 km S 79° W of Hinoba-an (Negros Occidental),Ms,TECTONIC
61206162,2017-03-29 03:30:00+00:00,2.9,125.92,140.0,5.6,285 km S 11° E of Sarangani (Davao Occidental),Mw,TECTONIC
61206235,2017-04-04 12:58:45+00:00,13.68,120.93,7.0,5.5,007 km N 70° E of Tingloy (Batangas),Ms,TECTONIC
61206245,2017-04-04 15:13:47+00:00,13.65,120.91,8.0,4.9,004 km S 74° E of Tingloy (Batangas),Ms,TECTONIC
61206254,2017-04-04 16:49:01+00:00,13.7,120.9,6.0,4.9,006 km N 33° E of Tingloy (Batangas),Ms,TECTONIC
61206320,2017-04-05 14:32:41+00:00,13.67,120.93,9.0,4.7,020 km S 06° E of San Luis (Batangas),Ms,TECTONIC
61206399,2017-04-08 07:07:55+00:00,13.75,120.93,27.0,5.6,001 km S 53° W of Mabini (Batangas),Ms,TECTONIC
61206400,2017-04-08 07:09:21+00:00,13.68,120.92,9.0,6.0,008 km S 17° W of Mabini (Batangas),Ms,TECTONIC
61206402,2017-04-08 08:36:00+00:00,13.84,120.93,24.0,4.7,015 km N 87° W of Mabini (Batangas),MLv,TECTONIC
61206406,2017-04-08 10:16:04+00:00,5.73,126.42,105.0,4.5,091 km S 79° E of Jose Abad Santos (Davao Occidental),MLv,TECTONIC
61206445,2017-04-08 17:26:40+00:00,13.85,119.82,47.0,4.7,033 km S 89° W of Lubang (Occidental Mindoro),MLv,TECTONIC
61206524,2017-04-10 00:43:54+00:00,13.11,125.49,17.0,5.4,074 km N 33° E of Palapag (Northern Samar),Ms,TECTONIC
61206536,2017-04-10 10:38:47+00:00,5.69,126.99,54.0,5.7,147 km S 43° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206537,2017-04-10 11:08:10+00:00,5.57,127.58,41.0,5.1,205 km S 54° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206544,2017-04-10 14:16:50+00:00,5.28,127.8,51.0,4.9,231 km S 40° E of Tarragona (Davao Oriental),Ms,TECTONIC
61206581,2017-04-11 02:50:40+00:00,5.75,127.58,32.0,4.8,194 km S 589 E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206582,2017-04-11 03:03:21+00:00,5.5,127.36,39.0,4.5,173 km S 49° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206599,2017-04-11 11:22:39+00:00,5.58,127.7,7.0,4.5,215 km S 56° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206606,2017-04-11 14:41:48+00:00,5.01,128.62,29.0,4.9,381 km S 74° E of Sarangani (Davao Occidental),Ms,TECTONIC
61206617,2017-04-11 17:41:19+00:00,5.66,127.57,16.0,5.0,199 km S 56° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206618,2017-04-11 18:08:54+00:00,5.53,127.66,27.0,4.5,215 km S 55° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206625,2017-04-11 21:20:58+00:00,7.71,124.66,1.0,6.0,013 km N 56° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206643,2017-04-12 05:01:58+00:00,7.6,124.66,12.0,4.6,011 km N 65° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206686,2017-04-12 20:01:04+00:00,7.66,124.68,6.0,5.3,008 km N 80° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206724,2017-04-13 16:05:38+00:00,5.12,128.11,33.0,5.2,281 km S 53° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206769,2017-04-14 11:20:02+00:00,7.68,124.67,1.0,4.7,010 km N 69° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206776,2017-04-14 14:02:51+00:00,7.71,124.65,1.0,4.7,014 km N 59° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206813,2017-04-15 19:37:23+00:00,13.65,120.73,19.0,4.7,026 km S 63° W of Mabini (Batangas),Ms,TECTONIC
61206815,2017-04-15 20:40:55+00:00,7.75,124.67,1.0,5.3,015 km N 36° W of Wao (Lanao Del Sur),Ms,TECTONIC
61206912,2017-04-19 14:18:41+00:00,10.26,126.09,14.0,4.6,026 km N 03° E of Burgos (Surigao del Norte),Ms,TECTONIC
61206928,2017-04-20 04:38:36+00:00,5.68,127.11,135.0,4.5,157 km S 47° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61206981,2017-04-23 01:19:45+00:00,9.18,126.36,20.0,5.1,021 km N 60° E of Tandag (Surigao Del Sur),Ms,TECTONIC
61207064,2017-04-28 20:23:14+00:00,5.05,125.28,57.0,7.2,047 km S 26° W of Sarangani (Davao Occidental),Ms,TECTONIC
61207141,2017-04-30 13:35:17+00:00,10.72,126.15,23.0,4.8,059 km S 53° E of Guiuan (Eastern Samar),Ms,TECTONIC
61207331,2017-05-08 08:33:05+00:00,3.15,124.96,287.0,4.5,259 km S 13° W of Sarangani (Davao Occidental),Ms,TECTONIC
61207338,2017-05-08 11:55:57+00:00,20.4,121.42,64.0,4.6,055 km N 85° W of Uyugan (Batanes),Ms,TECTONIC
61207445,2017-05-15 17:41:12+00:00,3.82,126.49,33.0,4.8,211 km S 32° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207527,2017-05-20 01:06:12+00:00,9.4,124.18,565.0,5.6,023 km S 22° E of Lila (Bohol),Ms,TECTONIC
61207530,2017-05-20 05:17:27+00:00,6.42,127.03,94.0,4.7,094 km S 43° E of Tarragona (Davao Oriental),Ms,TECTONIC
61207618,2017-05-25 14:27:04+00:00,15.08,120.05,83.0,5.4,017 km N 46° W of San Marcelino (Zambales),Ms,TECTONIC
61207729,2017-05-31 21:17:00+00:00,2.94,128.5,258.0,4.5,423 km S 52° E of Sarangani (Davao Occidental),Ms,TECTONIC
61207731,2017-06-01 13:58:24+00:00,4.74,128.34,72.0,4.5,328 km S 52° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61207836,2017-06-09 12:58:23+00:00,5.49,125.14,22.0,5.2,038 km N 80° W of Sarangani (Davao Occidental),Ms,TECTONIC
61207909,2017-06-15 03:11:08+00:00,19.72,122.52,171.0,5.1,093 km S 41° E of Uyugan (Batanes),Ms,TECTONIC
61207921,2017-06-15 19:16:44+00:00,12.89,119.11,45.0,4.6,118 km N 48° W of Busuanga (Palawan),Ms,TECTONIC
61207926,2017-06-16 01:44:11+00:00,8.32,126.81,6.0,4.9,055 km N 77° E of Bislig City (Surigao Del Sur),Ms,TECTONIC
61208000,2017-06-21 01:18:51+00:00,14.19,121.2,10.0,4.5,003 km N 66° W of Los Baños (Laguna),Ms,TECTONIC
61208053,2017-06-24 20:37:03+00:00,17.54,119.88,30.0,4.7,051 km S 85° W of Santa Catalina (Ilocos Sur),Ms,TECTONIC
61208084,2017-06-26 07:41:28+00:00,10.3,126.28,10.0,5.2,038 km N 36° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61208145,2017-07-01 05:11:37+00:00,2.79,127.0,207.0,4.5,335 km S 30° E of Sarangani (Davao Occidental),Ms,TECTONIC
61208223,2017-07-06 08:03:53+00:00,11.11,124.69,2.0,6.5,015 km N 39° E of Ormoc City (Leyte),Ms,TECTONIC
61208350,2017-07-10 01:41:47+00:00,11.0,124.73,3.0,5.8,013 km S 87° E of Ormoc City (Leyte),Ms,TECTONIC
61208405,2017-07-12 13:30:20+00:00,7.93,126.92,12.0,4.6,056 km N 46° E of Baganga (Davao Oriental),Ms,TECTONIC
61208615,2017-07-25 19:52:00+00:00,10.16,121.97,3.0,5.0,031 km S 08° E of Anini-y (Antique),Ms,TECTONIC
61208718,2017-08-05 00:30:40+00:00,6.18,125.32,70.0,5.9,023 km N 09° E of Malapatan (Sarangani),Ms,TECTONIC
61208724,2017-08-05 07:39:16+00:00,7.86,125.01,11.0,5.0,012 km S 60° W of Valencia City (Bukidnon),Ms,TECTONIC
61208728,2017-08-05 11:12:46+00:00,10.08,125.24,4.0,4.5,010 km N 75° E of San Francisco (Southern Leyte),Ms,TECTONIC
61208778,2017-08-09 03:09:41+00:00,9.41,126.14,37.0,4.8,037 km N 13° W of Tandag (Surigao Del Sur),Ms,TECTONIC
61208801,2017-08-10 00:43:18+00:00,9.51,124.26,523.0,5.4,013 km S 19° W of Garcia Hernandez (Bohol),MLv,TECTONIC
61208821,2017-08-11 05:28:24+00:00,13.95,120.49,178.0,6.3,020 km S 45° W of Nasugbu (Batangas),Ms,TECTONIC
61208840,2017-08-12 17:51:21+00:00,13.95,120.56,174.0,4.9,014 km S 42° W of Nasugbu (Batangas),Ms,TECTONIC
61208971,2017-08-22 22:26:12+00:00,10.96,124.65,6.0,5.1,007 km N 47° W of Albuera (Leyte),Ms,TECTONIC
61208979,2017-08-24 00:06:03+00:00,13.57,119.96,22.0,4.6,036km S 29° W of Lubang (Occidental Mindoro),Ms,TECTONIC
61208981,2017-08-24 01:59:21+00:00,4.3,124.82,62.0,4.5,145 km S 30° W of Sarangani (Davao Occidental),Ms,TECTONIC
61209059,2017-08-29 22:08:34+00:00,19.21,121.24,30.0,5.1,025 km S 70° W of Calayan (Cagayan),Ms,TECTONIC
61209230,2017-09-11 18:25:38+00:00,10.89,126.02,57.0,4.9,036 km S 64° E of Guiuan (Eastern Samar),Ms,TECTONIC
61209313,2017-09-21 01:19:38+00:00,10.33,125.58,78.0,4.8,004 km S 02° W of Loreto (Dinagat),Ms,TECTONIC
61209340,2017-09-23 13:30:31+00:00,13.69,120.57,157.0,4.9,017 km S 25 ° W of Calatagan (Batangas),Ms,TECTONIC
61209345,2017-09-23 20:47:05+00:00,7.66,124.68,2.0,5.4,010 km N 85 ° W of Wao (Lanao Del Sur),Ms,TECTONIC
61209380,2017-09-25 20:59:09+00:00,7.66,124.74,1.0,4.5,002 km N 23° W of Wao (Lanao Del Sur),Ms,TECTONIC
61209397,2017-09-27 01:25:45+00:00,4.23,126.68,56.0,4.5,189 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209436,2017-09-28 16:53:02+00:00,6.27,120.14,23.0,4.8,064 km S 70° W of Pangantucan (Sulu),Ms,TECTONIC
61209538,2017-10-05 11:17:26+00:00,7.14,126.63,20.0,4.9,013 km S 52° E of Manay(Davao Oriental),Ms,TECTONIC
61209667,2017-10-19 07:06:30+00:00,17.61,119.95,30.0,5.1,043 km N 85° W of Santa Catalina (Ilocos Sur),Ms,TECTONIC
61209685,2017-10-21 01:32:19+00:00,4.21,127.2,69.0,5.3,234 km S 55° E of Sarangani (Davao Occidental),Ms,TECTONIC
61209694,2017-10-22 14:21:00+00:00,14.01,120.56,205.0,5.4,010 km S 70° W of Lian (Batangas),Ms,TECTONIC
61209790,2017-10-31 03:14:47+00:00,14.59,124.0,19.0,4.5,062 km N 17° W of Pandan (Cataduanes),Ms,TECTONIC
61209910,2017-11-08 07:23:20+00:00,6.22,125.91,113.0,5.1,023 km N 82° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61209965,2017-11-12 06:33:45+00:00,9.83,125.33,8.0,4.5,016 km S 32° E of Pintuyan (Southern Leyte),Ms,TECTONIC
61210167,2017-11-30 01:16:04+00:00,7.28,126.94,27.0,5.1,041 km S 83° E of Caraga (Davao Oriental),Ms,TECTONIC
61210180,2017-11-30 18:57:55+00:00,7.74,124.77,1.0,5.1,010 km N 09° E of Wao (Lanao Del Sur),Ms,TECTONIC
61210238,2017-12-06 02:48:21+00:00,11.15,125.65,20.0,4.9,001 km N 67° W of Salcedo (Eastern Samar),Ms,TECTONIC
61210273,2017-12-08 11:22:32+00:00,5.63,127.08,31.0,4.8,158 km S 44° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61210281,2017-12-09 07:39:07+00:00,10.92,124.79,3.0,4.5,010 km N 88° E of Albuera (Leyte),Ms,TECTONIC
61210335,2017-12-17 14:32:11+00:00,10.34,126.15,14.0,5.1,036 km N 12° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61210424,2017-12-25 12:47:32+00:00,3.63,126.63,8.0,5.2,237 km S 33° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210432,2017-12-26 04:12:16+00:00,16.39,120.92,8.0,4.8,004 km N 39° E of Kayapa (Nueva Vizcaya),Ms,TECTONIC
61210453,2017-12-28 17:20:09+00:00,3.34,127.35,56.0,5.7,312 km S 42° E of Sarangani (Davao Occicental),Ms,TECTONIC
61210465,2017-12-30 01:24:07+00:00,10.0,126.07,11.0,4.5,003 km S 19° W of Burgos (Surigao Del Norte),Ms,TECTONIC
61210480,2017-12-31 14:53:29+00:00,5.34,124.87,32.0,5.2,060 km S 14° W of Maasim (Sarangani),Ms,TECTONIC
61210538,2018-01-06 13:52:43+00:00,3.5,126.96,32.0,5.0,270 km S 38° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210543,2018-01-06 18:35:13+00:00,4.05,126.29,55.0,5.1,178 km S 31° E of Sarangani (Davao Occidental),Ms,TECTONIC
61210631,2018-01-14 15:20:26+00:00,13.28,120.22,15.0,5.0,030 km S 61° W of Paluan (Occidental Mindoro),Ms,TECTONIC
61210632,2018-01-14 15:49:23+00:00,13.26,120.29,21.0,5.2,026 km S 49° W of Paluan (Occidental Mindoro),Ms,TECTONIC
61210719,2018-01-20 19:56:03+00:00,17.19,119.91,15.0,4.8,057 km S 90° W of Candon City (Ilocos Sur),Ms,TECTONIC
61210804,2018-01-26 22:21:52+00:00,9.23,123.2,5.0,4.7,009km N 59° W of Dauin (Negros Oriental),Ms,TECTONIC
61210813,2018-01-28 02:18:12+00:00,8.78,126.55,18.0,4.9,028 km S 85° E of Marihatag (Surigao Del Sur),Ms,TECTONIC
61210851,2018-01-30 14:11:51+00:00,19.28,121.08,15.0,4.9,040 km S 89° W of Calayan (Cagayan),Ms,TECTONIC
61210929,2018-02-06 04:59:15+00:00,18.29,120.7,50.0,4.7,010 km N 64° E of Bacarra (Ilocos Norte),Ms,TECTONIC
61211169,2018-02-24 11:02:21+00:00,19.71,120.34,32.0,5.4,128 km N 68° W of Calayan (Cagayan),Ms,TECTONIC
61211192,2018-02-26 09:39:16+00:00,13.35,121.55,20.0,5.0,027 km N 85° E of Naujan (Oriental Mindoro),Ms,TECTONIC
61211292,2018-03-05 01:05:32+00:00,11.39,125.49,40.0,4.6,006 km S 69° W of Llorente (Eastern Samar),Ms,TECTONIC
61211392,2018-03-14 13:37:22+00:00,5.14,127.57,109.0,4.7,232 km S 69° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61211399,2018-03-15 07:19:59+00:00,8.11,124.57,1.0,5.0,019 km S 16° W of Talakag (Bukidnon),Ms,TECTONIC
61211454,2018-03-20 11:10:43+00:00,6.7,123.68,620.0,4.7,044 km N 72° W of Kalamansig (Sultan Kudarat),Ms,TECTONIC
61211492,2018-03-24 10:34:32+00:00,10.1,126.18,22.0,5.2,015 km N 52° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61211494,2018-03-24 18:58:13+00:00,20.38,120.77,1.0,4.8,121 km S 67° W of Itbayat (Batanes),Ms,TECTONIC
61211547,2018-03-28 22:49:22+00:00,11.4,125.38,33.0,4.6,017 km S 62° W of Balangkayan (Eastren Samar),Ms,TECTONIC
61211564,2018-03-29 17:20:46+00:00,11.73,125.58,20.0,4.7,021 km N 49° E of Borongan (Eastern Samar),Ms,TECTONIC
61211650,2018-04-03 09:14:05+00:00,3.1,127.96,102.0,5.5,378 km S 47° E of Sarangani (Davao Occidental),Ms,TECTONIC
61211678,2018-04-05 03:53:39+00:00,6.71,126.9,34.0,6.0,062 km S 53° E of Tarragona (Davao Oriental),Ms,TECTONIC
61211826,2018-04-15 19:43:54+00:00,17.98,122.27,27.0,5.4,043 km S 43° E of Gonzaga (Cagayan),Ms,TECTONIC
61211837,2018-04-16 08:45:47+00:00,12.44,125.71,12.0,4.7,036 km N 37° E of San Policarpo (Eastern Samar),Ms,TECTONIC
61211859,2018-04-17 12:10:53+00:00,12.51,125.96,32.0,4.6,061 km N 54° E of San Policarpo (Eastern Samar),Ms,TECTONIC
61211937,2018-04-22 02:29:24+00:00,4.84,127.66,117.0,4.8,251 km S 75° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212119,2018-05-05 02:18:27+00:00,13.51,124.46,39.0,4.6,019 km S 30° E of Baras (Catanduanes),Ms,TECTONIC
61212124,2018-05-05 06:19:05+00:00,14.43,123.96,16.0,6.0,047 km N 28° W of Pandan (Catanduanes),Ms,TECTONIC
61212242,2018-05-10 11:56:59+00:00,10.12,125.53,16.0,5.7,009 km S 07° W of Libjo (Dinagat Islands),Ms,TECTONIC
61212251,2018-05-10 18:02:28+00:00,6.69,124.14,527.0,5.9,014 km S 44° E of South Upi (Maguindanao),Ms,TECTONIC
61212256,2018-05-10 20:06:20+00:00,5.47,126.67,82.0,5.0,132 km N 88° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212272,2018-05-11 15:51:58+00:00,6.35,126.51,49.0,4.8,058 km S 55° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61212283,2018-05-11 20:56:31+00:00,6.03,125.75,113.0,5.4,045 km S 20° E of Malita (Davao Occidental),Ms,TECTONIC
61212314,2018-05-13 15:33:32+00:00,5.44,125.45,165.0,5.1,003 km N 65° W of Sarangani (Davao Occidental),Ms,TECTONIC
61212324,2018-05-13 22:12:45+00:00,8.54,122.6,9.0,4.9,046 km N 10° W of Liloy (Zamboanga del Norte),Ms,TECTONIC
61212343,2018-05-14 15:12:17+00:00,20.01,121.24,22.0,4.8,075 km S 61° W of Sabtang (Batanes),Ms,TECTONIC
61212364,2018-05-15 12:00:58+00:00,6.9,123.89,597.0,4.9,025 km N 67° W of South Upi (Maguindanao),Ms,TECTONIC
61212384,2018-05-16 05:05:00+00:00,6.46,124.02,8.0,4.5,026 km S 61° W of Kalamansig (Sultan Kudarat),Ms,TECTONIC
61212657,2018-05-31 15:44:23+00:00,4.02,126.5,39.0,4.7,194 km S 36° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212666,2018-06-01 10:21:38+00:00,7.32,123.9,588.0,5.0,033 km S 45° W of Balabagan (Lanao del Sur),Ms,TECTONIC
61212695,2018-06-02 16:29:17+00:00,4.55,126.36,86.0,4.9,139 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212697,2018-06-02 17:11:39+00:00,4.56,126.34,3.0,4.5,136 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212706,2018-06-03 06:26:41+00:00,5.29,126.21,1.0,4.5,083 km S 79° E of Sarangani (Davao Occidental),Ms,TECTONIC
61212764,2018-06-06 09:12:09+00:00,18.12,120.54,25.0,4.5,017 km N 64° W of Marcos (Ilocos Norte),Ms,TECTONIC
61212776,2018-06-07 02:09:04+00:00,5.83,125.63,188.0,4.8,006 km S 14° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61212833,2018-06-10 19:20:01+00:00,6.32,126.45,64.0,4.6,056 km S 48° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61212877,2018-06-13 14:59:07+00:00,6.51,126.33,144.0,5.2,032 km S 60° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61212918,2018-06-17 02:39:36+00:00,6.07,125.75,125.0,5.4,026 km N 35° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61212925,2018-06-17 09:46:22+00:00,14.97,119.56,14.0,5.2,056 km S 79° W of San Felipe (Zambales),Ms,TECTONIC
61212945,2018-06-18 05:22:00+00:00,20.2,121.29,28.0,4.8,063 km S 76° W of Sabtang (Batanes),Ms,TECTONIC
61213093,2018-06-24 09:41:49+00:00,9.25,125.52,3.0,4.8,007 km N 14° W of Tubay (Agusan Del Norte),Ms,TECTONIC
61213107,2018-06-24 15:30:00+00:00,5.5,125.48,59.0,4.6,007 km N 04° E of Sarangani (Davao Occidental),Ms,TECTONIC
61213110,2018-06-24 18:16:45+00:00,5.18,126.51,72.0,4.8,118 km S 76° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61213211,2018-07-01 05:02:45+00:00,11.81,125.21,21.0,4.6,037 km N 79° E of Catbalogan (Samar),Ms,TECTONIC
61213238,2018-07-02 12:47:30+00:00,10.58,126.49,31.0,4.9,077 km N 36° E of Burgos (Surigao del Norte),Ms,TECTONIC
61213254,2018-07-03 04:25:54+00:00,13.93,120.42,119.0,5.2,028 km S 52° W of Nasugbu (Batangas),Ms,TECTONIC
61213257,2018-07-03 09:59:53+00:00,5.8,125.21,95.0,5.6,004 km S 42° E of Glan (Sarangani),Ms,TECTONIC
61213362,2018-07-10 07:53:55+00:00,9.76,125.4,9.0,4.7,003 km S 54° W of San Francisco (Anao-aon) (Surigao Del Norte),Ms,TECTONIC
61213366,2018-07-10 16:24:16+00:00,9.77,125.41,17.0,5.1,001 km S 76° W of San Francisco (Anao-aon) (Surigao Del Norte),Ms,TECTONIC
61213506,2018-07-20 01:39:17+00:00,20.6,121.46,29.0,4.5,046 km S 61° W of Itbayat (Batanes),Ms,TECTONIC
61213533,2018-07-22 18:19:42+00:00,4.67,124.91,45.0,4.6,104 km S 36° W of Sarangani (Davao Occidental),Ms,TECTONIC
61213534,2018-07-22 18:28:43+00:00,4.81,124.88,24.0,5.1,096 km S 43° W of Sarangani (Davao Occidental),Ms,TECTONIC
61213592,2018-07-26 01:09:46+00:00,19.08,121.21,18.0,4.7,035 km S 50° W of Calayan (Cagayan),Ms,TECTONIC
61213790,2018-08-05 23:22:16+00:00,20.06,120.4,31.0,4.5,141 km N 52 W of Calayan (Cagayan),Ms,TECTONIC
61213833,2018-08-08 08:46:23+00:00,11.39,125.53,39.0,4.6,003 km S 34 W of Llorente (Eastern Samar),Ms,TECTONIC
61213848,2018-08-09 08:01:31+00:00,20.83,120.11,30.0,4.9,181 km N 89 W of Itbayat (Batanes),Ms,TECTONIC
61213905,2018-08-13 01:37:00+00:00,13.42,119.85,33.0,4.5,055 km S 52 W of Looc (Occidental Mindoro),Ms,TECTONIC
61214023,2018-08-21 04:10:29+00:00,19.15,121.28,15.0,5.0,024 km S 52 W of Calayan (Cagayan),Ms,TECTONIC
61214050,2018-08-22 19:58:00+00:00,2.8,126.88,79.0,5.1,330 km S 28 E of Sarangani (Davao Occidental),Ms,TECTONIC
61214065,2018-08-24 04:33:23+00:00,11.05,126.5,6.0,5.2,084 km S 89 E of Guiuan (Eastern Samar),Ms,TECTONIC
61214080,2018-08-24 16:25:09+00:00,13.35,124.69,11.0,4.5,049 km S 45 E of Baras (Catanduanes),Ms,TECTONIC
61214233,2018-08-31 14:40:27+00:00,13.59,120.69,112.0,5.2,016 km N 16 W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
61214357,2018-09-08 07:16:00+00:00,7.13,126.53,10.0,6.4,009 km S 03° W of Manay (Davao Oriental),Mw,TECTONIC
61214401,2018-09-10 02:43:00+00:00,10.64,126.37,1.0,4.9,076 km N 26° E of Burgos (Surigao del Norte),Ms,TECTONIC
61214417,2018-09-10 11:57:00+00:00,10.68,126.45,1.0,5.0,084 km N 30° E of Burgos (Surigao del Norte),Ms,TECTONIC
61214500,2018-09-13 16:49:12+00:00,3.19,128.41,179.0,5.1,410 km S 53° E of Sarangani (Davao Occidental),Ms,TECTONIC
61214525,2018-09-15 19:19:10+00:00,6.17,119.97,35.0,4.7,070 km S 77° W of Pangutaran (Sulu),Ms,TECTONIC
